Layer-1,Layer-2,Ana-1,Ana-2,Thickness,WaveLength,Core_Real,CoreImag,TotalPower,CorePower,EffectiveArea,EML,CLoss
AU,TIO2,1.28,1.33,40,1600,1.43E+00,-1.91E-08,4.58E-10,4.56E-10,1.87E-11,19.867,6.52E-01
AU,TIO2,1.28,1.33,40,1620,1.43E+00,-3.99E-08,4.63E-10,4.61E-10,1.76E-11,19.864,1.34E+00
AU,TIO2,1.28,1.33,40,1640,1.43E+00,-1.16E-07,4.41E-10,4.39E-10,1.56E-11,19.861,3.87E+00
AU,TIO2,1.28,1.33,40,1660,1.43E+00,-2.67E-07,4.30E-10,4.28E-10,1.97E-11,19.857,8.78E+00
AU,TIO2,1.28,1.33,40,1680,1.43E+00,-1.50E-07,4.14E-10,4.13E-10,1.59E-11,19.856,4.86E+00
AU,TIO2,1.28,1.33,40,1700,1.43E+00,-8.02E-08,4.02E-10,4.00E-10,1.89E-11,19.854,2.57E+00
AU,TIO2,1.28,1.33,40,1720,1.43E+00,-5.63E-08,3.93E-10,3.92E-10,1.77E-11,19.851,1.79E+00
AU,TIO2,1.28,1.33,40,1740,1.43E+00,-4.69E-08,3.99E-10,3.98E-10,1.86E-11,19.849,1.47E+00
AU,TIO2,1.28,1.33,40,1760,1.43E+00,-4.37E-08,3.88E-10,3.87E-10,1.84E-11,19.846,1.36E+00
AU,TIO2,1.28,1.33,40,1780,1.42E+00,-4.36E-08,3.72E-10,3.71E-10,2.10E-11,19.843,1.34E+00
AU,TIO2,1.28,1.33,40,1800,1.42E+00,-4.61E-08,3.60E-10,3.58E-10,1.77E-11,19.84,1.40E+00
AU,TIO2,1.28,1.33,40,1820,1.42E+00,-5.03E-08,3.64E-10,3.62E-10,1.86E-11,19.837,1.51E+00
AU,TIO2,1.28,1.33,40,1840,1.42E+00,-5.65E-08,3.40E-10,3.38E-10,1.72E-11,19.835,1.68E+00
AU,TIO2,1.28,1.33,40,1860,1.42E+00,-6.44E-08,3.69E-10,3.67E-10,1.88E-11,19.832,1.89E+00
AU,TIO2,1.28,1.33,40,1880,1.42E+00,-7.54E-08,3.34E-10,3.32E-10,1.61E-11,19.829,2.19E+00
AU,TIO2,1.28,1.33,40,1900,1.42E+00,-8.89E-08,3.25E-10,3.23E-10,2.15E-11,19.825,2.55E+00
AU,TIO2,1.28,1.33,40,1920,1.42E+00,-1.06E-07,3.15E-10,3.14E-10,1.78E-11,19.822,3.02E+00
AU,TIO2,1.28,1.33,40,1940,1.42E+00,-1.29E-07,3.17E-10,3.15E-10,1.79E-11,19.819,3.62E+00
AU,TIO2,1.28,1.33,40,1960,1.42E+00,-1.57E-07,3.04E-10,3.02E-10,2.03E-11,19.816,4.36E+00
AU,TIO2,1.28,1.33,40,1980,1.42E+00,-1.93E-07,3.03E-10,3.01E-10,2.16E-11,19.812,5.31E+00
AU,TIO2,1.28,1.33,40,2000,1.42E+00,-2.39E-07,3.01E-10,2.99E-10,1.78E-11,19.809,6.52E+00
AU,TIO2,1.28,1.34,40,1500,1.43E+00,-3.39E-09,5.19E-10,5.17E-10,1.60E-11,19.878,1.23E-01
AU,TIO2,1.28,1.34,40,1520,1.43E+00,-4.23E-09,5.02E-10,5.00E-10,1.74E-11,19.876,1.52E-01
AU,TIO2,1.28,1.34,40,1540,1.43E+00,-5.25E-09,5.00E-10,4.98E-10,1.73E-11,19.874,1.86E-01
AU,TIO2,1.28,1.34,40,1560,1.43E+00,-6.39E-09,4.86E-10,4.85E-10,1.62E-11,19.872,2.24E-01
AU,TIO2,1.28,1.34,40,1580,1.43E+00,-7.73E-09,4.71E-10,4.70E-10,1.82E-11,19.869,2.67E-01
AU,TIO2,1.28,1.34,40,1600,1.43E+00,-9.40E-09,4.67E-10,4.65E-10,1.92E-11,19.867,3.20E-01
AU,TIO2,1.28,1.34,40,1620,1.43E+00,-1.19E-08,4.52E-10,4.50E-10,1.55E-11,19.865,4.00E-01
AU,TIO2,1.28,1.34,40,1640,1.43E+00,-1.63E-08,4.39E-10,4.37E-10,1.85E-11,19.862,5.42E-01
AU,TIO2,1.28,1.34,40,1660,1.43E+00,-2.45E-08,4.26E-10,4.24E-10,1.81E-11,19.859,8.07E-01
AU,TIO2,1.28,1.34,40,1680,1.43E+00,-4.18E-08,4.23E-10,4.21E-10,1.62E-11,19.857,1.36E+00
AU,TIO2,1.28,1.34,40,1700,1.43E+00,-8.28E-08,4.12E-10,4.10E-10,1.60E-11,19.854,2.66E+00
AU,TIO2,1.28,1.34,40,1720,1.43E+00,-1.84E-07,3.91E-10,3.89E-10,1.58E-11,19.851,5.85E+00
AU,TIO2,1.28,1.34,40,1740,1.43E+00,-3.29E-07,3.85E-10,3.84E-10,1.93E-11,19.847,1.03E+01
AU,TIO2,1.28,1.34,40,1760,1.43E+00,-2.92E-07,3.73E-10,3.71E-10,1.78E-11,19.844,9.05E+00
AU,TIO2,1.28,1.34,40,1780,1.42E+00,-1.96E-07,3.75E-10,3.73E-10,1.99E-11,19.842,6.00E+00
AU,TIO2,1.28,1.34,40,1800,1.42E+00,-1.44E-07,3.69E-10,3.68E-10,1.99E-11,19.84,4.36E+00
AU,TIO2,1.28,1.34,40,1820,1.42E+00,-1.20E-07,3.53E-10,3.52E-10,1.70E-11,19.837,3.60E+00
AU,TIO2,1.28,1.34,40,1840,1.42E+00,-1.10E-07,3.52E-10,3.51E-10,1.67E-11,19.834,3.27E+00
AU,TIO2,1.28,1.34,40,1860,1.42E+00,-1.09E-07,3.62E-10,3.60E-10,1.73E-11,19.831,3.19E+00
AU,TIO2,1.28,1.34,40,1880,1.42E+00,-1.13E-07,3.37E-10,3.35E-10,1.77E-11,19.828,3.29E+00
AU,TIO2,1.28,1.34,40,1900,1.42E+00,-1.23E-07,3.28E-10,3.27E-10,1.62E-11,19.825,3.54E+00
AU,TIO2,1.28,1.34,40,1920,1.42E+00,-1.38E-07,3.17E-10,3.15E-10,1.64E-11,19.822,3.92E+00
AU,TIO2,1.28,1.34,40,1940,1.42E+00,-1.58E-07,3.05E-10,3.03E-10,1.63E-11,19.819,4.45E+00
AU,TIO2,1.28,1.34,40,1960,1.42E+00,-1.85E-07,3.03E-10,3.01E-10,1.94E-11,19.816,5.14E+00
AU,TIO2,1.28,1.34,40,1980,1.42E+00,-2.21E-07,2.91E-10,2.89E-10,1.74E-11,19.813,6.08E+00
AU,TIO2,1.28,1.34,40,2000,1.42E+00,-2.67E-07,2.92E-10,2.91E-10,1.83E-11,19.809,7.28E+00
AU,TIO2,1.28,1.35,40,1500,1.43E+00,-3.90E-09,5.14E-10,5.13E-10,1.52E-11,19.878,1.42E-01
AU,TIO2,1.28,1.35,40,1520,1.43E+00,-4.39E-09,5.12E-10,5.10E-10,1.86E-11,19.876,1.58E-01
AU,TIO2,1.28,1.35,40,1540,1.43E+00,-5.15E-09,5.00E-10,4.98E-10,1.57E-11,19.874,1.83E-01
AU,TIO2,1.28,1.35,40,1560,1.43E+00,-6.11E-09,4.97E-10,4.96E-10,1.93E-11,19.872,2.14E-01
AU,TIO2,1.28,1.35,40,1580,1.43E+00,-6.94E-09,4.67E-10,4.66E-10,1.74E-11,19.869,2.40E-01
AU,TIO2,1.28,1.35,40,1600,1.43E+00,-7.88E-09,4.58E-10,4.57E-10,1.83E-11,19.867,2.69E-01
AU,TIO2,1.28,1.35,40,1620,1.43E+00,-9.03E-09,4.42E-10,4.40E-10,1.55E-11,19.865,3.04E-01
AU,TIO2,1.28,1.35,40,1640,1.43E+00,-1.07E-08,4.39E-10,4.38E-10,1.59E-11,19.862,3.55E-01
AU,TIO2,1.28,1.35,40,1660,1.43E+00,-1.31E-08,4.25E-10,4.24E-10,1.88E-11,19.86,4.29E-01
AU,TIO2,1.28,1.35,40,1680,1.43E+00,-1.66E-08,4.22E-10,4.20E-10,1.57E-11,19.857,5.38E-01
AU,TIO2,1.28,1.35,40,1700,1.43E+00,-2.19E-08,4.07E-10,4.05E-10,1.75E-11,19.854,7.05E-01
AU,TIO2,1.28,1.35,40,1720,1.43E+00,-3.04E-08,3.94E-10,3.92E-10,1.81E-11,19.852,9.65E-01
AU,TIO2,1.28,1.35,40,1740,1.43E+00,-4.44E-08,3.86E-10,3.85E-10,1.88E-11,19.849,1.39E+00
AU,TIO2,1.28,1.35,40,1760,1.43E+00,-6.87E-08,3.85E-10,3.84E-10,1.86E-11,19.846,2.13E+00
AU,TIO2,1.28,1.35,40,1780,1.42E+00,-1.13E-07,3.67E-10,3.65E-10,1.67E-11,19.843,3.46E+00
AU,TIO2,1.28,1.35,40,1800,1.42E+00,-1.94E-07,3.54E-10,3.53E-10,1.60E-11,19.84,5.89E+00
AU,TIO2,1.28,1.35,40,1820,1.42E+00,-3.27E-07,3.56E-10,3.54E-10,1.87E-11,19.836,9.82E+00
AU,TIO2,1.28,1.35,40,1840,1.42E+00,-4.60E-07,3.52E-10,3.50E-10,1.92E-11,19.832,1.36E+01
AU,TIO2,1.28,1.35,40,1860,1.42E+00,-4.81E-07,3.72E-10,3.70E-10,2.12E-11,19.829,1.41E+01
AU,TIO2,1.28,1.35,40,1880,1.42E+00,-4.23E-07,3.25E-10,3.24E-10,1.83E-11,19.827,1.23E+01
AU,TIO2,1.28,1.35,40,1900,1.42E+00,-3.63E-07,3.29E-10,3.27E-10,1.91E-11,19.824,1.04E+01
AU,TIO2,1.28,1.35,40,1920,1.42E+00,-3.27E-07,3.18E-10,3.16E-10,1.86E-11,19.821,9.28E+00
AU,TIO2,1.28,1.35,40,1940,1.42E+00,-3.11E-07,3.10E-10,3.09E-10,2.02E-11,19.818,8.75E+00
AU,TIO2,1.28,1.35,40,1960,1.42E+00,-3.16E-07,3.08E-10,3.07E-10,1.91E-11,19.815,8.81E+00
AU,TIO2,1.28,1.35,40,1980,1.42E+00,-3.36E-07,3.01E-10,2.99E-10,1.78E-11,19.812,9.26E+00
AU,TIO2,1.28,1.35,40,2000,1.42E+00,-3.71E-07,2.96E-10,2.94E-10,1.66E-11,19.809,1.01E+01
AU,TIO2,1.29,1.26,40,1200,1.44E+00,-1.19E-10,8.16E-10,8.15E-10,1.91E-11,1.99E+01,5.39E-03
AU,TIO2,1.29,1.26,40,1220,1.44E+00,-1.54E-10,7.96E-10,7.94E-10,1.92E-11,1.99E+01,6.88E-03
AU,TIO2,1.29,1.26,40,1240,1.44E+00,-1.83E-10,7.86E-10,7.85E-10,1.85E-11,1.99E+01,8.06E-03
AU,TIO2,1.29,1.26,40,1260,1.44E+00,-2.13E-10,7.46E-10,7.45E-10,1.95E-11,1.99E+01,9.24E-03
AU,TIO2,1.29,1.26,40,1280,1.44E+00,-2.77E-10,7.29E-10,7.28E-10,1.82E-11,1.99E+01,1.18E-02
AU,TIO2,1.29,1.26,40,1300,1.44E+00,-4.62E-10,7.12E-10,7.10E-10,1.90E-11,1.99E+01,1.94E-02
AU,TIO2,1.29,1.26,40,1320,1.44E+00,-1.92E-09,6.76E-10,6.74E-10,1.90E-11,1.99E+01,7.94E-02
AU,TIO2,1.29,1.26,40,1340,1.44E+00,-1.10E-08,6.50E-10,6.49E-10,1.95E-11,1.99E+01,4.46E-01
AU,TIO2,1.29,1.26,40,1360,1.44E+00,-1.31E-09,6.24E-10,6.22E-10,1.98E-11,1.99E+01,5.27E-02
AU,TIO2,1.29,1.26,40,1380,1.44E+00,-9.96E-10,5.99E-10,5.98E-10,1.92E-11,1.99E+01,3.94E-02
AU,TIO2,1.29,1.26,40,1400,1.44E+00,-1.07E-09,5.94E-10,5.93E-10,2.00E-11,1.99E+01,4.15E-02
AU,TIO2,1.29,1.26,40,1420,1.43E+00,-1.27E-09,5.88E-10,5.87E-10,1.95E-11,1.99E+01,4.90E-02
AU,TIO2,1.29,1.26,40,1440,1.43E+00,-1.59E-09,5.79E-10,5.78E-10,2.00E-11,1.99E+01,6.02E-02
AU,TIO2,1.29,1.26,40,1460,1.43E+00,-1.99E-09,5.62E-10,5.61E-10,2.00E-11,1.99E+01,7.46E-02
AU,TIO2,1.29,1.26,40,1480,1.43E+00,-2.48E-09,5.58E-10,5.56E-10,1.97E-11,1.99E+01,9.14E-02
AU,TIO2,1.29,1.26,40,1500,1.43E+00,-3.05E-09,5.36E-10,5.34E-10,2.02E-11,1.99E+01,1.11E-01
AU,TIO2,1.29,1.27,40,1200,1.44E+00,-6.00E-09,8.13E-10,8.12E-10,1.92E-11,1.99E+01,2.73E-01
AU,TIO2,1.29,1.27,40,1220,1.44E+00,-1.58E-10,7.91E-10,7.90E-10,1.91E-11,1.99E+01,7.08E-03
AU,TIO2,1.29,1.27,40,1240,1.44E+00,-1.82E-10,7.72E-10,7.71E-10,1.81E-11,1.99E+01,8.00E-03
AU,TIO2,1.29,1.27,40,1260,1.44E+00,-2.05E-10,7.46E-10,7.45E-10,1.91E-11,1.99E+01,8.88E-03
AU,TIO2,1.29,1.27,40,1280,1.44E+00,-2.47E-10,7.28E-10,7.27E-10,1.86E-11,1.99E+01,1.05E-02
AU,TIO2,1.29,1.27,40,1300,1.44E+00,-3.27E-10,6.98E-10,6.97E-10,1.86E-11,1.99E+01,1.37E-02
AU,TIO2,1.29,1.27,40,1320,1.44E+00,-5.09E-10,6.79E-10,6.78E-10,1.98E-11,1.99E+01,2.10E-02
AU,TIO2,1.29,1.27,40,1340,1.44E+00,-1.24E-09,6.69E-10,6.67E-10,1.95E-11,1.99E+01,5.07E-02
AU,TIO2,1.29,1.27,40,1360,1.44E+00,-3.08E-08,6.33E-10,6.32E-10,1.84E-11,1.99E+01,1.24E+00
AU,TIO2,1.29,1.27,40,1380,1.44E+00,-4.09E-09,6.21E-10,6.20E-10,1.98E-11,1.99E+01,1.62E-01
AU,TIO2,1.29,1.27,40,1400,1.44E+00,-1.73E-09,5.73E-10,5.72E-10,1.99E-11,1.99E+01,6.76E-02
AU,TIO2,1.29,1.27,40,1420,1.43E+00,-1.58E-09,5.64E-10,5.63E-10,2.00E-11,1.99E+01,6.08E-02
AU,TIO2,1.29,1.27,40,1440,1.43E+00,-1.78E-09,5.75E-10,5.74E-10,1.90E-11,1.99E+01,6.75E-02
AU,TIO2,1.29,1.27,40,1460,1.43E+00,-2.13E-09,5.55E-10,5.53E-10,1.85E-11,1.99E+01,7.97E-02
AU,TIO2,1.29,1.27,40,1480,1.43E+00,-2.59E-09,5.45E-10,5.44E-10,1.99E-11,1.99E+01,9.56E-02
AU,TIO2,1.29,1.27,40,1500,1.43E+00,-3.12E-09,5.35E-10,5.34E-10,1.95E-11,1.99E+01,1.13E-01
AU,TIO2,1.29,1.28,40,1200,1.44E+00,-1.18E-10,8.05E-10,8.04E-10,1.83E-11,1.99E+01,5.38E-03
AU,TIO2,1.29,1.28,40,1220,1.44E+00,-1.68E-09,7.91E-10,7.90E-10,1.95E-11,1.99E+01,7.50E-02
AU,TIO2,1.29,1.28,40,1240,1.44E+00,-1.91E-10,7.78E-10,7.76E-10,1.95E-11,1.99E+01,8.41E-03
AU,TIO2,1.29,1.28,40,1260,1.44E+00,-2.04E-10,7.30E-10,7.29E-10,1.94E-11,1.99E+01,8.83E-03
AU,TIO2,1.29,1.28,40,1280,1.44E+00,-2.37E-10,7.27E-10,7.26E-10,1.95E-11,1.99E+01,1.01E-02
AU,TIO2,1.29,1.28,40,1300,1.44E+00,-2.95E-10,7.13E-10,7.12E-10,1.89E-11,1.99E+01,1.24E-02
AU,TIO2,1.29,1.28,40,1320,1.44E+00,-3.93E-10,6.76E-10,6.75E-10,1.94E-11,1.99E+01,1.63E-02
AU,TIO2,1.29,1.28,40,1340,1.44E+00,-5.79E-10,6.44E-10,6.43E-10,1.98E-11,1.99E+01,2.36E-02
AU,TIO2,1.29,1.28,40,1360,1.44E+00,-1.06E-09,6.21E-10,6.20E-10,1.95E-11,1.99E+01,4.24E-02
AU,TIO2,1.29,1.28,40,1380,1.44E+00,-3.78E-09,6.00E-10,5.99E-10,1.80E-11,1.99E+01,1.50E-01
AU,TIO2,1.29,1.28,40,1400,1.44E+00,-1.27E-07,5.73E-10,5.71E-10,1.95E-11,1.99E+01,4.95E+00
AU,TIO2,1.29,1.28,40,1420,1.43E+00,-4.79E-09,5.63E-10,5.62E-10,1.89E-11,1.99E+01,1.84E-01
AU,TIO2,1.29,1.28,40,1440,1.43E+00,-2.76E-09,5.69E-10,5.68E-10,2.01E-11,1.99E+01,1.05E-01
AU,TIO2,1.29,1.28,40,1460,1.43E+00,-2.64E-09,5.59E-10,5.58E-10,1.83E-11,1.99E+01,9.88E-02
AU,TIO2,1.29,1.28,40,1480,1.43E+00,-2.91E-09,5.42E-10,5.40E-10,1.88E-11,1.99E+01,1.07E-01
AU,TIO2,1.29,1.28,40,1500,1.43E+00,-3.38E-09,5.22E-10,5.21E-10,1.98E-11,1.99E+01,1.23E-01
AU,TIO2,1.29,1.29,40,1500,1.43E+00,-4.36E-09,5.28E-10,5.27E-10,1.78E-11,1.99E+01,1.59E-01
AU,TIO2,1.29,1.29,40,1520,1.43E+00,-4.62E-09,4.99E-10,4.97E-10,1.62E-11,1.99E+01,1.66E-01
AU,TIO2,1.29,1.29,40,1540,1.43E+00,-5.27E-09,5.00E-10,4.98E-10,1.84E-11,1.99E+01,1.87E-01
AU,TIO2,1.29,1.29,40,1560,1.43E+00,-5.92E-09,4.86E-10,4.85E-10,1.63E-11,1.99E+01,2.07E-01
AU,TIO2,1.29,1.29,40,1580,1.43E+00,-6.58E-09,4.65E-10,4.64E-10,1.66E-11,1.99E+01,2.27E-01
AU,TIO2,1.29,1.29,40,1600,1.43E+00,-7.20E-09,4.67E-10,4.65E-10,1.83E-11,1.99E+01,2.46E-01
AU,TIO2,1.29,1.29,40,1620,1.43E+00,-7.81E-09,4.30E-10,4.28E-10,1.68E-11,1.99E+01,2.63E-01
AU,TIO2,1.29,1.29,40,1640,1.43E+00,-8.54E-09,4.35E-10,4.34E-10,1.87E-11,1.99E+01,2.84E-01
AU,TIO2,1.29,1.29,40,1660,1.43E+00,-9.49E-09,4.22E-10,4.20E-10,1.76E-11,1.99E+01,3.12E-01
AU,TIO2,1.29,1.29,40,1680,1.43E+00,-1.07E-08,4.06E-10,4.05E-10,1.65E-11,1.99E+01,3.48E-01
AU,TIO2,1.29,1.29,40,1700,1.43E+00,-1.22E-08,4.04E-10,4.03E-10,1.71E-11,1.99E+01,3.90E-01
AU,TIO2,1.29,1.29,40,1720,1.43E+00,-1.39E-08,4.00E-10,3.98E-10,1.88E-11,1.99E+01,4.43E-01
AU,TIO2,1.29,1.29,40,1740,1.43E+00,-1.62E-08,3.85E-10,3.83E-10,1.86E-11,1.98E+01,5.10E-01
AU,TIO2,1.29,1.29,40,1760,1.43E+00,-1.91E-08,3.76E-10,3.74E-10,1.71E-11,1.98E+01,5.93E-01
AU,TIO2,1.29,1.29,40,1780,1.42E+00,-2.26E-08,3.64E-10,3.62E-10,1.98E-11,1.98E+01,6.93E-01
AU,TIO2,1.29,1.29,40,1800,1.42E+00,-2.70E-08,3.55E-10,3.53E-10,2.06E-11,1.98E+01,8.18E-01
AU,TIO2,1.29,1.29,40,1820,1.42E+00,-3.25E-08,3.48E-10,3.47E-10,1.60E-11,1.98E+01,9.76E-01
AU,TIO2,1.29,1.29,40,1840,1.42E+00,-3.93E-08,3.48E-10,3.46E-10,1.90E-11,1.98E+01,1.16E+00
AU,TIO2,1.29,1.29,40,1860,1.42E+00,-4.75E-08,3.62E-10,3.61E-10,1.61E-11,1.98E+01,1.39E+00
AU,TIO2,1.29,1.29,40,1880,1.42E+00,-5.84E-08,3.30E-10,3.28E-10,1.62E-11,1.98E+01,1.69E+00
AU,TIO2,1.29,1.29,40,1900,1.42E+00,-7.16E-08,3.27E-10,3.25E-10,2.04E-11,1.98E+01,2.06E+00
AU,TIO2,1.29,1.29,40,1920,1.42E+00,-8.84E-08,3.24E-10,3.22E-10,1.67E-11,1.98E+01,2.51E+00
AU,TIO2,1.29,1.29,40,1940,1.42E+00,-1.09E-07,3.14E-10,3.12E-10,2.07E-11,1.98E+01,3.08E+00
AU,TIO2,1.29,1.29,40,1960,1.42E+00,-1.36E-07,3.13E-10,3.11E-10,1.93E-11,1.98E+01,3.80E+00
AU,TIO2,1.29,1.29,40,1980,1.42E+00,-1.71E-07,3.05E-10,3.03E-10,1.83E-11,1.98E+01,4.71E+00
AU,TIO2,1.29,1.29,40,2000,1.42E+00,-2.15E-07,3.04E-10,3.02E-10,1.90E-11,1.98E+01,5.88E+00
AU,TIO2,1.29,1.3,40,1500,1.43E+00,-2.00E-08,5.13E-10,5.12E-10,1.74E-11,19.878,7.28E-01
AU,TIO2,1.29,1.3,40,1520,1.43E+00,-9.36E-09,5.08E-10,5.06E-10,1.85E-11,1.99E+01,3.36E-01
AU,TIO2,1.29,1.3,40,1540,1.43E+00,-7.64E-09,4.86E-10,4.85E-10,1.73E-11,1.99E+01,2.71E-01
AU,TIO2,1.29,1.3,40,1560,1.43E+00,-7.52E-09,4.88E-10,4.87E-10,1.77E-11,1.99E+01,2.63E-01
AU,TIO2,1.29,1.3,40,1580,1.43E+00,-7.73E-09,4.72E-10,4.70E-10,1.54E-11,1.99E+01,2.67E-01
AU,TIO2,1.29,1.3,40,1600,1.43E+00,-8.14E-09,4.70E-10,4.68E-10,1.57E-11,1.99E+01,2.78E-01
AU,TIO2,1.29,1.3,40,1620,1.43E+00,-8.64E-09,4.47E-10,4.46E-10,2.02E-11,1.99E+01,2.91E-01
AU,TIO2,1.29,1.3,40,1640,1.43E+00,-9.30E-09,4.46E-10,4.44E-10,1.94E-11,1.99E+01,3.09E-01
AU,TIO2,1.29,1.3,40,1660,1.43E+00,-1.02E-08,4.28E-10,4.26E-10,1.90E-11,1.99E+01,3.35E-01
AU,TIO2,1.29,1.3,40,1680,1.43E+00,-1.14E-08,4.12E-10,4.10E-10,1.59E-11,1.99E+01,3.71E-01
AU,TIO2,1.29,1.3,40,1700,1.43E+00,-1.29E-08,4.02E-10,4.00E-10,1.58E-11,19.854,4.14E-01
AU,TIO2,1.29,1.3,40,1720,1.43E+00,-1.47E-08,4.03E-10,4.02E-10,1.88E-11,19.852,4.65E-01
AU,TIO2,1.29,1.3,40,1740,1.43E+00,-1.70E-08,3.78E-10,3.76E-10,1.75E-11,19.849,5.33E-01
AU,TIO2,1.29,1.3,40,1760,1.43E+00,-1.99E-08,3.78E-10,3.76E-10,1.69E-11,19.846,6.17E-01
AU,TIO2,1.29,1.3,40,1780,1.42E+00,-2.34E-08,3.70E-10,3.68E-10,1.75E-11,19.843,7.19E-01
AU,TIO2,1.29,1.3,40,1800,1.42E+00,-2.78E-08,3.71E-10,3.69E-10,2.00E-11,19.84,8.43E-01
AU,TIO2,1.29,1.3,40,1820,1.42E+00,-3.33E-08,3.52E-10,3.50E-10,2.05E-11,19.837,9.98E-01
AU,TIO2,1.29,1.3,40,1840,1.42E+00,-4.02E-08,3.50E-10,3.49E-10,1.69E-11,19.835,1.19E+00
AU,TIO2,1.29,1.3,40,1860,1.42E+00,-4.85E-08,3.63E-10,3.61E-10,1.62E-11,19.832,1.42E+00
AU,TIO2,1.29,1.3,40,1880,1.42E+00,-5.94E-08,3.36E-10,3.34E-10,1.61E-11,19.829,1.73E+00
AU,TIO2,1.29,1.3,40,1900,1.42E+00,-7.27E-08,3.25E-10,3.23E-10,2.10E-11,19.825,2.09E+00
AU,TIO2,1.29,1.3,40,1920,1.42E+00,-8.96E-08,3.18E-10,3.16E-10,1.85E-11,19.822,2.55E+00
AU,TIO2,1.29,1.3,40,1940,1.42E+00,-1.11E-07,3.10E-10,3.08E-10,1.92E-11,19.819,3.12E+00
AU,TIO2,1.29,1.3,40,1960,1.42E+00,-1.38E-07,3.07E-10,3.06E-10,1.69E-11,19.816,3.84E+00
AU,TIO2,1.29,1.3,40,1980,1.42E+00,-1.73E-07,3.04E-10,3.03E-10,2.11E-11,19.812,4.76E+00
AU,TIO2,1.29,1.3,40,2000,1.42E+00,-2.17E-07,2.96E-10,2.94E-10,2.10E-11,19.809,5.93E+00
AU,TIO2,1.29,1.31,40,1500,1.43E+00,-1.23E-08,5.30E-10,5.29E-10,1.73E-11,19.878,4.48E-01
AU,TIO2,1.29,1.31,40,1520,1.43E+00,-7.18E-08,5.00E-10,4.99E-10,1.60E-11,19.875,2.58E+00
AU,TIO2,1.29,1.31,40,1540,1.43E+00,-9.63E-08,4.90E-10,4.89E-10,1.95E-11,19.872,3.41E+00
AU,TIO2,1.29,1.31,40,1560,1.43E+00,-2.50E-08,4.88E-10,4.87E-10,1.71E-11,19.871,8.75E-01
AU,TIO2,1.29,1.31,40,1580,1.43E+00,-1.53E-08,4.73E-10,4.71E-10,1.68E-11,19.869,5.28E-01
AU,TIO2,1.29,1.31,40,1600,1.43E+00,-1.26E-08,4.60E-10,4.59E-10,1.56E-11,19.867,4.30E-01
AU,TIO2,1.29,1.31,40,1620,1.43E+00,-1.18E-08,4.47E-10,4.45E-10,1.62E-11,19.865,3.98E-01
AU,TIO2,1.29,1.31,40,1640,1.43E+00,-1.18E-08,4.40E-10,4.38E-10,1.78E-11,19.862,3.93E-01
AU,TIO2,1.29,1.31,40,1660,1.43E+00,-1.23E-08,4.26E-10,4.24E-10,1.67E-11,19.86,4.05E-01
AU,TIO2,1.29,1.31,40,1680,1.43E+00,-1.33E-08,4.20E-10,4.19E-10,1.56E-11,19.857,4.32E-01
AU,TIO2,1.29,1.31,40,1700,1.43E+00,-1.46E-08,4.00E-10,3.98E-10,1.65E-11,19.854,4.68E-01
AU,TIO2,1.29,1.31,40,1720,1.43E+00,-1.62E-08,4.02E-10,4.01E-10,2.02E-11,19.852,5.14E-01
AU,TIO2,1.29,1.31,40,1740,1.43E+00,-1.86E-08,3.89E-10,3.87E-10,1.82E-11,19.849,5.82E-01
AU,TIO2,1.29,1.31,40,1760,1.43E+00,-2.14E-08,3.87E-10,3.85E-10,1.77E-11,19.846,6.65E-01
AU,TIO2,1.29,1.31,40,1780,1.42E+00,-2.50E-08,3.73E-10,3.72E-10,1.92E-11,19.843,7.66E-01
AU,TIO2,1.29,1.31,40,1800,1.42E+00,-2.95E-08,3.56E-10,3.55E-10,1.69E-11,19.841,8.94E-01
AU,TIO2,1.29,1.31,40,1820,1.42E+00,-3.50E-08,3.49E-10,3.47E-10,1.96E-11,19.838,1.05E+00
AU,TIO2,1.29,1.31,40,1840,1.42E+00,-4.20E-08,3.52E-10,3.51E-10,1.63E-11,19.835,1.24E+00
AU,TIO2,1.29,1.31,40,1860,1.42E+00,-5.03E-08,3.56E-10,3.54E-10,1.63E-11,19.832,1.48E+00
AU,TIO2,1.29,1.31,40,1880,1.42E+00,-6.13E-08,3.37E-10,3.36E-10,1.83E-11,19.829,1.78E+00
AU,TIO2,1.29,1.31,40,1900,1.42E+00,-7.48E-08,3.24E-10,3.23E-10,1.64E-11,19.826,2.15E+00
AU,TIO2,1.29,1.31,40,1920,1.42E+00,-9.18E-08,3.17E-10,3.16E-10,1.80E-11,19.822,2.61E+00
AU,TIO2,1.29,1.31,40,1940,1.42E+00,-1.13E-07,3.16E-10,3.14E-10,1.99E-11,19.819,3.19E+00
AU,TIO2,1.29,1.31,40,1960,1.42E+00,-1.40E-07,3.10E-10,3.08E-10,2.09E-11,19.816,3.91E+00
AU,TIO2,1.29,1.31,40,1980,1.42E+00,-1.75E-07,3.05E-10,3.03E-10,1.95E-11,19.813,4.83E+00
AU,TIO2,1.29,1.31,40,2000,1.42E+00,-2.20E-07,3.05E-10,3.03E-10,2.16E-11,19.809,6.01E+00
AU,TIO2,1.29,1.32,40,1500,1.43E+00,-4.39E-09,5.21E-10,5.19E-10,1.96E-11,19.878,1.60E-01
AU,TIO2,1.29,1.32,40,1520,1.43E+00,-6.61E-09,5.00E-10,4.99E-10,1.68E-11,19.876,2.37E-01
